p_val	avg_log2FC	pct.1	pct.2	p_val_adj	GeneName
1.8228635435362605e-197	0.6204082298011704	0.591	0.269	3.955796175828039e-193	FAM129A
5.136022310088019e-196	0.391476931582982	0.195	0.043	1.114568201512201e-191	DFNA5
6.01051802669413e-196	0.45091343761515457	0.246	0.065	1.3043425169728931e-191	AUTS2
2.521907265018217e-195	0.48664146950883774	0.301	0.091	5.472790955816033e-191	SEPT8
4.214347506591191e-195	0.5150088111735965	0.333	0.108	9.145555524053544e-191	CCDC6
5.150140451218429e-195	0.6203760193021031	0.588	0.264	1.1176319793189113e-190	ANGPTL2
7.648960454188253e-195	0.45671271325583485	0.876	0.477	1.6599009081633929e-190	SERPINF1
8.853499756858134e-195	0.6215229004266964	0.683	0.347	1.9212979822357835e-190	FERMT2
1.1242288015222856e-194	0.717287776827604	0.482	0.199	2.439688922183512e-190	LTBP2
2.20911686663956e-194	0.4128174110772005	0.212	0.05	4.794004512294509e-190	TRERF1
4.697789158589853e-194	0.5612006997747163	0.404	0.149	1.0194672253055841e-189	ZNF503
1.7278487891549928e-193	0.4693848209889603	0.32	0.1	3.74960465734525e-189	PVRL3
1.061459303354338e-192	0.38330278140016877	0.173	0.035	2.303472834209249e-188	ADCY1
9.552001641296536e-192	0.5183391778800168	0.816	0.431	2.0728798761777614e-187	LRP1
2.539423071588938e-191	0.43007758352876585	0.232	0.059	5.510802007655154e-187	TMEM54
7.021061475125766e-191	0.37689124807271235	0.15	0.027	1.5236405507170424e-186	UCHL1
8.994297001581155e-190	0.26722416404797544	0.104	0.012	1.9518523923131267e-185	MMP27
9.919724683818502e-190	0.5227732654523023	0.674	0.328	2.1526794536354532e-185	DAB2
1.1966377278023634e-189	0.4941761044349767	0.333	0.109	2.596823533103909e-185	RAB30
1.5312727297595658e-189	0.5147329846496684	0.326	0.106	3.323014950851234e-185	BNC2
4.700856262402195e-189	0.44068242676309366	0.236	0.062	1.0201328175039003e-184	EMX2
4.7569951947974835e-188	0.49560388406369105	0.338	0.112	1.0323155272230019e-183	FER
5.072440840570788e-187	0.5197026578953607	0.374	0.133	1.1007703868122667e-182	CERCAM
6.484291386148767e-187	0.5367700211538262	0.7	0.35	1.407156073708144e-182	PIK3R1
8.777247755752919e-187	0.4528047985636052	0.282	0.084	1.904750535475941e-182	SGMS2
1.004745117389902e-186	0.5304715662302115	0.727	0.361	2.1803973792478262e-182	EGFR
1.6869605161123028e-186	0.502369003957241	0.955	0.708	3.660873016015308e-182	RTN4
4.539801379940961e-186	0.47739796866073303	0.301	0.094	9.851822974609881e-182	TP53I3
3.28568599450262e-185	0.5529154095873801	0.673	0.328	7.130267176670137e-181	LAMA2
5.724249771073834e-185	0.5548520874321441	0.496	0.206	1.2422194428207328e-180	GOLGA2
5.842023109334585e-185	0.561629965514729	0.775	0.424	1.2677774349566981e-180	FHL1
1.3433522044037262e-184	0.591206659461964	0.491	0.208	2.915208618776526e-180	ACSL3
3.8775219652588387e-184	0.5221209107964017	0.431	0.167	8.414610416808205e-180	PLBD1
4.003523035471605e-184	0.4495853621692252	0.748	0.395	8.68804533927693e-180	CTGF
4.468509789213058e-184	0.4746834059999374	0.321	0.105	9.697113093571257e-180	CALHM2
7.02471841901544e-184	0.5517881701074254	0.413	0.158	1.5244341441105405e-179	CKAP4
8.29562466598952e-184	0.33146720116971917	0.129	0.02	1.800233508766386e-179	IL18
1.5690383034001465e-183	0.5030312876810481	0.318	0.105	3.404970022208658e-179	CEP126
2.7174285926881026e-183	0.5835304100827152	0.667	0.33	5.8970917889924516e-179	TSPAN4
3.08824474959553e-183	0.5061551735480874	0.364	0.129	6.701799931097259e-179	ADAM9
4.035148785357044e-182	0.5442758060281869	0.397	0.15	8.756676379103321e-178	FAM126A
4.103661692105559e-182	0.5373052508788865	0.42	0.161	8.905356238038274e-178	RALA
1.615701609077137e-181	0.4347900241307025	0.277	0.082	3.506234061858295e-177	LINC01116
1.142447580797497e-180	0.42670124889516203	0.231	0.062	2.479225495088648e-176	PTPN13
1.0852982623236855e-179	0.530304694794058	0.858	0.55	2.35520575906863e-175	TUBA1A
3.5312075724712344e-179	0.43710580657542775	0.443	0.173	7.663073553019826e-175	UGDH
5.085657506622401e-179	0.28923657267177116	0.123	0.019	1.103638535512127e-174	LRRC75B
9.384222333770934e-179	0.5035277782830125	0.361	0.128	2.0364700886516305e-174	TMEM98
1.0220329082741718e-178	0.5534133245804247	0.448	0.181	2.21791361424578e-174	PIGT
4.419578903647334e-178	0.485596915904895	0.329	0.111	9.59092817880508e-174	TGFBR1
1.1465691304406218e-177	0.2810878632401998	0.112	0.016	2.4881696699691936e-173	WASF1
1.5338426578697608e-177	0.6072284885613146	0.622	0.303	3.328591951843168e-173	VKORC1
6.416633677358124e-177	0.5086223761164756	0.326	0.111	1.3924736743234866e-172	MYOF
1.7056745003855466e-176	0.5146098760407591	0.405	0.155	3.7014842332866745e-172	ITGAV
1.7912236891231103e-176	0.40921600062505037	0.206	0.052	3.8871345277660617e-172	SCARA3
3.9337077284172015e-176	0.41581381925963246	0.227	0.061	8.536539141438169e-172	HSPA12A
3.960364436228747e-176	0.450176937055412	0.297	0.095	8.594386863060004e-172	STIM1
1.0152760688514778e-175	0.52928809708933	0.479	0.201	2.2032505970145922e-171	MBP
6.163749240865714e-175	0.3932155037463134	0.222	0.059	1.3375952227602686e-170	BHMT2
7.27025529840029e-174	0.4386197210735959	0.291	0.092	1.577718102305847e-169	FGF2
3.357226236504843e-173	0.4390208063035797	0.286	0.089	7.28551665583916e-169	ADAM33
2.646243513151062e-172	0.41104763492704194	0.222	0.059	5.742613047889119e-168	RHBDF1
2.9670421716274245e-172	0.4910765388360952	0.318	0.108	6.438778216648674e-168	DIXDC1
4.273402203146736e-172	0.5291606193711287	0.445	0.183	9.273710121048732e-168	RHOQ
1.1337119659594805e-171	0.4732087406754553	0.318	0.107	2.4602683373286688e-167	SMAD3
2.7131603885935787e-171	0.5280667764634253	0.471	0.198	5.887829359286925e-167	ARL1
5.08596963620195e-171	0.7179970804979565	0.342	0.128	1.1037062707521851e-166	THY1
5.540913497371558e-171	0.4846992924592277	0.338	0.119	1.2024336380646016e-166	CBX1
7.202729040840553e-171	0.3589717975498371	0.184	0.043	1.5630642291528083e-166	TIAM1
7.37795340185214e-171	0.5319574994923939	0.463	0.195	1.601089667735933e-166	TXNDC15
2.2571577190187124e-170	0.4776504623222863	0.298	0.098	4.898257966042508e-166	OSR2
3.663700469473162e-170	0.876343201294993	0.182	0.043	7.950596388803709e-166	PENK
5.531816644006991e-170	0.49398326760799216	0.362	0.133	1.200459529915957e-165	KDELC2
8.702566993090664e-170	0.4606371685851327	0.914	0.645	1.888544063170605e-165	SPARC
1.9614507745095897e-169	0.5335173534438684	0.489	0.212	4.2565443257632604e-165	MESDC2
1.7092843410427702e-168	0.4320854775875418	0.931	0.655	3.709317948496916e-164	DSTN
1.8335370892712627e-168	0.36748667435567295	0.182	0.043	3.9789588374275675e-164	HOXA7
1.847317624760547e-168	0.5402711257101191	0.419	0.17	4.008863977492863e-164	IL13RA1
1.700865412559839e-167	0.511479476356026	0.404	0.16	3.6910480317961064e-163	SRPK2
3.697742746253819e-167	0.5166937536896791	0.486	0.208	8.024471533645412e-163	AIDA
1.486742073969709e-166	0.40654442818082137	0.217	0.059	3.226378974721665e-162	FAT4
3.06484890010607e-166	0.5538476547450342	0.461	0.198	6.651028598120182e-162	FAM46A
3.590117818682047e-166	0.5333756583778506	0.826	0.489	7.790914678321911e-162	RRBP1
1.388593089207788e-165	0.499639343000447	0.415	0.165	3.0133858628898207e-161	ANTXR1
3.01557097500917e-165	0.34406441034081076	0.154	0.032	6.5440905728673994e-161	MFI2
6.287640338362293e-165	0.4748871278909565	0.331	0.117	1.3644808298280011e-160	RDH14
7.966490789395624e-165	0.5304360396382006	0.904	0.609	1.7288081662067443e-160	APP
1.5767424978401545e-164	0.4398328270686577	0.324	0.114	3.421688894562919e-160	PPP1R12B
1.6183742479472631e-164	0.3774813646592058	0.21	0.056	3.512033955470356e-160	KCNS3
2.4905667509406415e-164	0.27744956784456626	0.121	0.02	5.404778906216286e-160	STARD5
5.520066817217263e-164	0.5052022183488268	0.426	0.172	1.1979097000043183e-159	ERGIC1
1.1595694536130327e-163	0.5518728787408531	0.54	0.249	2.516381671285642e-159	RTN3
6.421438957630669e-163	0.4952933343123309	0.431	0.175	1.3935164681954316e-158	MYO9A
1.7907549364965415e-162	0.5524476003135497	0.576	0.276	3.886117287691144e-158	FNDC3B
2.5870013065216506e-162	0.43723282191848417	0.269	0.085	5.614051535282634e-158	MARVELD1
3.42650090149371e-161	0.3270099556545293	0.345	0.124	7.4358496063315e-157	CRABP2
3.858579886466508e-161	0.5166605138263143	0.747	0.397	8.37350421162097e-157	NUPR1
1.795610442644921e-160	0.5187533350949637	0.546	0.254	3.896654221583743e-156	SPTAN1
4.05371605300431e-160	0.564633581293585	0.578	0.28	8.796969206624653e-156	PGRMC1
7.262913868820748e-160	0.31169162451837545	0.135	0.026	1.5761249386727904e-155	PLP1
1.251729880948742e-159	0.3387948720458973	0.162	0.036	2.716379014646865e-155	FREM1
8.496698595140894e-159	0.4865249433119599	0.345	0.128	1.8438685621315253e-154	FRMD6
1.0210677928142624e-158	0.41971958069041854	0.24	0.072	2.215819217186231e-154	FKBP14
1.4788752956957725e-158	0.44168167538506137	0.304	0.105	3.2093072791893956e-154	FMNL2
1.864596583968222e-158	0.4275490125707339	0.258	0.081	4.046361046869439e-154	SLC37A3
2.1465443334485187e-158	0.5310838279921569	0.52	0.242	4.6582158580166306e-154	SPRY2
9.786854539201796e-158	0.4762373715239284	0.371	0.142	2.1238453035521816e-153	HDAC7
1.9677206326595487e-157	0.5268287662226168	0.586	0.285	4.270150544934487e-153	AP3S1
3.0621695603879635e-157	0.5121975771957332	0.706	0.367	6.64521416299792e-153	LGALS3BP
3.5750705235963076e-157	0.5421879761943876	0.55	0.26	7.758260543256347e-153	ADH5
6.421005502429773e-157	0.32173901586613574	0.153	0.033	1.393422404082285e-152	HOXA10
7.428308968061299e-157	0.5653856042146514	0.728	0.41	1.6120173291589825e-152	TUBB
8.150856377646786e-157	0.37310859093877324	0.264	0.083	1.7688173425131292e-152	ACE
8.560210264123315e-157	0.5486412308033182	0.612	0.308	1.8576512294174006e-152	RBMS3
1.6158846444176108e-156	0.26880867296176547	0.118	0.02	3.506631266850657e-152	RP11-172H24.4
1.7674329657526858e-156	0.4977197334127892	0.883	0.571	3.835506278979904e-152	PTRF
3.0206740931164696e-155	0.5451008967276421	0.911	0.682	6.55516484947205e-151	RHOA
7.418172620722288e-155	0.5566568704000856	0.861	0.571	1.6098176404229436e-150	GPX4
9.264053570986582e-155	0.48424228851516504	0.359	0.139	2.010392265439798e-150	ZMIZ1
1.1726690000505417e-154	0.34960311820262735	0.182	0.046	2.5448089970096805e-150	APCDD1L
2.6098006922552472e-154	0.4172633024533681	0.219	0.063	5.663528482263112e-150	PTGFR
3.03873105065713e-154	0.5295907863673093	0.411	0.17	6.594350253031037e-150	SRGAP1
7.142340760241828e-154	0.43876988114147647	0.305	0.107	1.5499593683800791e-149	PDE1A
7.350675269365556e-154	0.44904023205176413	0.302	0.105	1.5951700402050193e-149	HIVEP1
1.0554463992453438e-153	0.5213274632955073	0.5	0.227	2.290424231002321e-149	ERLEC1
3.123523030350201e-153	0.5465147648323951	0.775	0.455	6.778357328162971e-149	IL6ST
3.211968322032361e-153	0.3397305062436178	0.162	0.037	6.970292455642426e-149	C6orf132
3.265066387077999e-153	0.3941102080997074	0.222	0.065	7.085520566597965e-149	DOCK7
5.190495295684754e-153	0.4040913224529498	0.249	0.078	1.1263893841165484e-148	TRAM2
5.435903298224101e-153	0.5163624259532162	0.269	0.09	1.1796453747476122e-148	ZMAT3
6.688574257461952e-153	0.4712386466580537	0.359	0.139	1.4514874996118182e-148	SYNE3
2.797217960602277e-152	0.3457970919575144	0.183	0.047	6.070242696303001e-148	SNX33
4.942414210647177e-152	0.4810946066565136	0.385	0.155	1.0725533078525438e-147	CEP170
6.055702163655712e-152	0.37135729290160047	0.996	0.948	1.314147926534926e-147	LGALS1
3.14426080790798e-151	0.5247119396961251	0.457	0.201	6.823360379241107e-147	PGRMC2
4.887808413357042e-151	0.3328424774099803	1	0.989	1.0607033037826116e-146	VIM
7.825862502427227e-151	0.4100207808596027	0.231	0.069	1.6982904216517325e-146	AOX1
8.231788872643395e-151	0.48110547506894286	0.502	0.229	1.7863805032523432e-146	PPP1R14B
1.0430878929060921e-150	0.4428396137112691	0.284	0.098	2.2636050363955104e-146	SESN3
1.223878564490968e-150	0.4746136427119434	0.37	0.146	2.6559388728018494e-146	CDC42BPB
3.8321956576986116e-150	0.42190276303573904	0.26	0.084	8.316247796771757e-146	AIF1L
4.0063650707910633e-150	0.5308239016249201	0.522	0.246	8.694212840123686e-146	COL5A2
4.464354548377154e-150	0.51376514468191	0.491	0.223	9.688095805433263e-146	TAOK1
5.201184487063594e-150	0.44445815139427036	0.324	0.119	1.1287090455376706e-145	NRBF2
2.9802552803151475e-149	0.39984428102047564	0.233	0.071	6.467451983811902e-145	LOX
3.1586297973620836e-149	0.38163179728971386	0.224	0.067	6.854542523255458e-145	STON2
1.4015394569423419e-148	0.5440707361560517	0.542	0.262	3.041480775510576e-144	SEC63
9.712334366317799e-148	0.4807931118639429	0.378	0.153	2.1076736808346254e-143	P4HA1
1.7560372814163297e-147	0.3761824623791433	0.229	0.069	3.810776504401577e-143	SLC17A5
3.4163880670457914e-147	0.4281861411129399	0.291	0.101	7.413903744296072e-143	ICK
9.009474766327894e-147	0.455210890203935	0.372	0.147	1.9551461190408162e-142	SEC23A
2.2564726380789065e-146	0.3195939401883732	0.148	0.033	4.896771271895035e-142	TTC27
2.754681841885819e-146	0.4489038230414051	0.405	0.167	5.977935065076416e-142	PID1
3.1394074868234435e-146	0.5099103947329632	0.48	0.222	6.812828187155555e-142	TSHZ2
5.673240477159354e-146	0.390491737131581	0.22	0.066	1.2311499159483515e-141	EPHA3
6.413765981525494e-146	0.3721838977423265	0.33	0.122	1.3918513556508474e-141	FLNB
2.1704120476929425e-145	0.4169380722131753	0.306	0.11	4.7100111846984546e-141	GSTM5
6.609782639848598e-145	0.4139158003985486	0.281	0.097	1.4343889306735442e-140	SH3GLB2
3.6639606974433755e-144	0.381888746851335	0.226	0.069	7.951161109521869e-140	CD276
8.761817678133016e-144	0.45449263144576424	0.358	0.14	1.9014020543316458e-139	GALNT11
2.145217081595147e-143	0.5013710035453304	0.421	0.184	4.655335588769629e-139	ANK2
6.221558525709123e-143	0.37143122416934105	0.218	0.066	1.3501404156641368e-138	IMPA2
1.064723544101914e-142	0.432501995191632	0.331	0.125	2.3105565630555634e-138	SLC2A4RG
2.5640245423466347e-142	0.4731644715312534	0.364	0.146	5.564189659346431e-138	TRIM8
3.0043875243572955e-142	0.37539554024663757	0.208	0.061	6.519821366607767e-138	TGFB2
3.78908645129032e-142	0.38932813232205254	0.244	0.079	8.222696507945124e-138	ZNF521
5.272509232685636e-142	0.4283198416825392	0.364	0.144	1.14418722858511e-137	STXBP6
6.873155458225835e-142	0.4567538157165145	0.334	0.128	1.4915434659895885e-137	ARHGAP12
1.1090286302433513e-141	0.42741413463208977	0.252	0.083	2.4067030304910966e-137	FAT1
1.2805279944133203e-141	0.40959974014416556	0.561	0.276	2.7788738006763464e-137	UAP1
1.4816142981402926e-141	0.4472405913983608	0.932	0.701	3.215251188394249e-137	CD99
3.8392786033265646e-141	0.4212664830314872	0.287	0.102	8.331618497078977e-137	GFPT1
3.871415731503425e-141	0.38535861931601856	0.251	0.083	8.401359278935582e-137	CTD-2336O2.1
4.05693637207625e-141	0.3253230637390069	0.171	0.044	8.80395762104267e-137	LURAP1L
4.135165848998086e-141	0.3694870834895224	0.213	0.064	8.973723408910747e-137	CDC14B
5.344758068322984e-141	0.4610770799193249	0.434	0.188	1.1598659484067707e-136	ATL3
9.002938236205362e-141	0.5213590475450964	0.7	0.394	1.9537276266389255e-136	TTC3
1.0218948809228119e-140	0.33079033651414125	0.179	0.047	2.217614081090594e-136	RAMP2-AS1
1.050162929043349e-140	0.4504256831519843	0.411	0.175	2.2789585723169715e-136	SEPT10
1.340137553356889e-140	0.5171235682899755	0.6	0.308	2.9082325045397847e-136	CCPG1
1.9299483990700303e-140	0.4347713552313954	0.35	0.138	4.188181020821873e-136	TMED3
2.374477113027108e-140	0.4745809794639191	0.614	0.312	5.152852782980127e-136	ITIH5
2.905566678621888e-140	0.5082341424107713	0.537	0.262	6.305370249277359e-136	ZEB1
8.194556323621959e-140	0.42083927101470003	0.286	0.102	1.7783006677892014e-135	KITLG
1.1489818066803615e-139	0.3764587807155336	0.24	0.077	2.4934054186770525e-135	CAMKK2
1.965962742775195e-139	0.3820879797601879	0.243	0.078	4.2663357480964513e-135	P3H3
4.398037005653555e-139	0.3698723943546465	0.225	0.07	9.54418010596878e-135	PARD3B
7.601656052674849e-139	0.45769719779951845	0.47	0.212	1.649635379990969e-134	SNTB2
1.6459427250101822e-138	0.30310546659842136	0.122	0.024	3.5718603075445966e-134	ANGPTL5
2.1626498932519185e-138	0.3138156593294906	0.165	0.041	4.693166533345989e-134	AFAP1L2
2.3585313678059726e-138	0.4639916189170583	0.393	0.166	5.118248921275741e-134	CBLB
2.6659900027147898e-138	0.43659727170516033	0.318	0.12	5.785464904891365e-134	STX2
1.0467458729802739e-137	0.48722381193047304	0.416	0.182	2.2715432189544926e-133	NR1D2
1.2717252487184445e-137	0.3740239011776999	0.24	0.078	2.7597709622438966e-133	TRIM2
2.444616103781775e-137	0.27196034721899387	0.118	0.023	5.30506140681683e-133	RAB7B
2.9769555928098434e-137	0.4763586130071372	0.553	0.273	6.460291331956641e-133	SNX6
1.0000475453151163e-136	0.41552763034306484	0.296	0.108	2.170203178088334e-132	CUTC
1.169635165121161e-136	0.2795238741253388	0.102	0.017	2.5382252718294313e-132	CD70
1.2350642345430192e-136	0.31923374831507184	0.155	0.038	2.680212895381806e-132	KCND2
3.7065591217677485e-136	0.38581240167498787	0.197	0.058	8.043603950148192e-132	ZNF385A
4.2274547692618725e-136	0.2722455087794663	0.119	0.023	9.17399959477519e-132	SLC17A7
6.365647160736615e-136	0.45818712568676845	0.41	0.176	1.3814090903514528e-131	ODF2L
1.0720955678864476e-135	0.43606936818161346	0.285	0.104	2.32655459187038e-131	HAS2
1.4815153178875353e-135	0.3181319838939949	0.184	0.051	3.21503639134774e-131	ARHGAP42
1.6057370839631275e-135	0.4613827911296986	0.475	0.219	3.484610045908383e-131	EFEMP2
1.7660961093293735e-135	0.43418082972229977	0.436	0.192	3.8326051668556733e-131	DSE
1.9223100946512475e-135	0.4423660088229092	0.439	0.195	4.171605136402672e-131	GFRA1
1.2249949942576677e-134	0.34838212908209676	0.209	0.063	2.6583616370385648e-130	NR2F6
3.4001924226408783e-134	0.33984156059191056	0.188	0.053	7.37875757637297e-130	PBX3
3.9235653788780907e-134	0.49100908394760245	0.502	0.242	8.514529228703345e-130	ACVRL1
5.315889527621952e-134	0.4296771490407497	0.342	0.135	1.1536011863892398e-129	SVBP
7.927898305463915e-134	0.3586295757713347	0.203	0.061	1.7204332112687242e-129	DZIP1
8.591652191751967e-134	0.3220496016771574	0.172	0.046	1.8644744421320944e-129	EVC2
9.23783914788984e-134	0.40304482996456925	0.481	0.222	2.0047034734835742e-129	ABCA9
1.3400037153596243e-133	0.41417782344979465	0.301	0.113	2.907942062701921e-129	VGLL3
2.0806904653144955e-133	0.291118331294311	0.142	0.033	4.5153063787789866e-129	GLI2
3.599463979192222e-133	0.370220442946574	0.239	0.079	7.811196781245041e-129	APPL2
5.283175226912113e-133	0.3993053827636537	0.291	0.106	1.1465018559921977e-128	OPHN1
5.921412228577266e-133	0.4255977631077961	0.312	0.119	1.2850056677235525e-128	RAB8B
1.1264628249392658e-132	0.40302481566540926	0.278	0.101	2.4445369764007007e-128	ARAP1
1.1328024181133154e-132	0.44673800341599934	0.808	0.499	2.4582945275477057e-128	PLPP3
1.590562532718466e-132	0.2806387057065741	0.136	0.031	3.451679752252343e-128	SNX24
1.732162541660682e-132	0.39262395498588826	0.246	0.083	3.758965931657846e-128	GXYLT2
2.4106057666985665e-132	0.3695087994784779	0.223	0.071	5.231255574312559e-128	HLF
3.300682381947396e-132	0.38737300546136966	0.27	0.095	7.162810837064044e-128	TULP3
3.63901831822946e-132	0.45381359595719106	0.44	0.197	7.897033652389751e-128	IFNAR1
1.6648611954711258e-131	0.4733319133548637	0.387	0.167	3.61291528029189e-127	EPRS
3.7064499841087177e-131	0.3150774360792783	0.185	0.053	8.043367110514327e-127	TWIST1
5.283475698389276e-131	0.4783554309252067	0.637	0.343	1.1465670613074568e-126	CD151
7.256070358671874e-131	0.41365002788046956	0.702	0.384	1.5746398285353834e-126	TFPI
8.817191376654756e-131	0.458840651088338	0.224	0.073	1.9134187006478486e-126	DIO2
1.2888698183166755e-130	0.31210713053369593	0.168	0.045	2.7969763927290177e-126	RP11-356J5.12
1.3500854642004251e-130	0.3762659468837856	0.25	0.086	2.9298204658613425e-126	AGPS
3.5308887236817485e-130	0.3555392052156754	0.512	0.241	7.662381619261763e-126	PDGFRB
4.656516723940198e-130	0.4270950735345091	0.328	0.13	1.0105106942622624e-125	KIFAP3
4.714364591258024e-130	0.2986166642297562	0.145	0.035	1.0230642599489038e-125	SNTB1
5.990470564751512e-130	0.3379628319527299	0.982	0.785	1.2999920172567255e-125	TIMP3
1.023222096698206e-129	0.43168829716249146	0.372	0.156	2.2204942720447767e-125	RGS10
4.1534531086269575e-129	0.506404393634033	0.695	0.397	9.01340859103136e-125	RNH1
5.634086174359845e-129	0.46092704686278174	0.41	0.182	1.2226530406978299e-124	PCDH9
5.639899709581815e-129	0.4260918104489354	0.339	0.137	1.2239146359763496e-124	CLMP
7.819464337564296e-129	0.37327278214666954	0.259	0.091	1.6969019558948277e-124	BMPER
8.229822431532686e-129	0.4450689276377041	0.404	0.176	1.785953765866908e-124	CBX5
7.873704678359049e-128	0.34023102099815744	0.206	0.064	1.7086726522506973e-123	USP46
8.757104024392437e-128	0.3570145361849019	0.216	0.069	1.9003791443334026e-123	FAM102B
1.3601295985765302e-127	0.35032849295124835	0.146	0.036	2.951617241870928e-123	WNT2B
2.732697545060324e-127	0.42703861468113546	0.383	0.164	5.930226942535409e-123	CTSO
3.3211992216260133e-127	0.45675088709728284	0.431	0.196	7.207334430850612e-123	GNG12
6.87881044480725e-127	0.43684963207299554	0.5	0.24	1.4927706546276215e-122	ROCK2
7.735020318479031e-127	0.5163961457951869	0.564	0.297	1.6785767593131346e-122	YWHAH
8.505741263015852e-127	0.3665113003795793	0.235	0.078	1.8458309114870702e-122	BMPR1A
9.524838893973049e-127	0.46363767579025184	0.498	0.241	2.0669852883810914e-122	ILK
1.466701030558025e-126	0.4756106407769214	0.535	0.269	3.18288790641397e-122	RNF13
2.340729115876883e-126	0.479927819747607	0.518	0.254	5.079616254364424e-122	ITGB1BP1
4.0648933477008805e-126	0.48219078592969433	0.618	0.332	8.82122505384568e-122	TRAM1
4.280399000880538e-126	0.40893034037252135	0.269	0.098	9.288893871810857e-122	WAC-AS1
7.899618624101567e-126	0.4407473037536609	0.374	0.16	1.714296237616281e-121	PCBD1
1.0445829350053993e-125	0.3994931088302039	0.318	0.125	2.266849427255217e-121	GOLGA3
1.5303250016139715e-125	0.38495928965251813	0.304	0.117	3.3209582860024796e-121	CPED1
3.91797573741771e-125	0.4299430780857789	0.526	0.256	8.502399147770173e-121	NDN
8.867323991149434e-125	0.3349992106176164	0.189	0.056	1.9242979793193387e-120	TET1
1.6960072184224196e-124	0.45784536906334994	0.504	0.246	3.680505264698493e-120	AHCYL1
2.2146138944018625e-124	0.436489460612248	0.332	0.135	4.805933612241482e-120	SLC39A6
2.9738626913148137e-124	0.35519859499603185	0.276	0.102	6.453579426422277e-120	AGL
3.519759883182097e-124	0.356354797279186	0.222	0.073	7.638230922493468e-120	MAN2B2
3.6962874528006117e-124	0.487897008838166	0.538	0.274	8.021313401322607e-120	NUCB2
3.7664664430224965e-124	0.5694044577990165	0.365	0.161	8.17360882800312e-120	COL8A1
6.216299315868372e-124	0.3075002425923964	0.17	0.047	1.3489991145365953e-119	ABCG1
7.964769399776908e-124	0.46977164733741406	0.909	0.676	1.7284346074455868e-119	ANXA5
1.1202912562689194e-123	0.4551656338355978	0.424	0.194	2.4311440552291819e-119	CASC4
2.063522785306361e-123	0.29432569006804504	0.152	0.04	4.478050796393334e-119	B4GALT2
3.219468238271701e-123	0.4350782923685099	0.547	0.277	6.986568023873418e-119	ZFHX3
4.246424330659965e-123	0.42913148041751525	0.378	0.162	9.21516543996519e-119	CBR1
4.265751884044622e-123	0.39237031179388926	0.342	0.14	9.257108163565234e-119	CFL2
4.533931345753613e-123	0.2968792698439201	0.163	0.044	9.839084413419916e-119	EDA
5.043737778843752e-123	0.36726198635686125	0.248	0.087	1.0945415353868826e-118	JAZF1
7.58957400728152e-123	0.39778430583800384	0.294	0.114	1.6470134553201624e-118	RAB11FIP2
7.743128482371946e-123	0.4186985782011861	0.318	0.128	1.680336311959536e-118	PTGFRN
1.0859238328017135e-122	0.48555073399382387	0.56	0.29	2.3565633095629985e-118	DYNC1H1
1.2497936973758306e-122	0.49524184444308594	0.621	0.341	2.7121773026752897e-118	KDELR2
1.3320213099882426e-122	0.3964500629719779	0.233	0.08	2.8906194448054853e-118	OMD
1.4611958546395206e-122	0.36823755168942873	0.222	0.074	3.1709411241532237e-118	XG
1.8142535527322445e-122	0.3853409370424315	0.297	0.115	3.937111634784244e-118	FAM210B
3.2171006746904007e-122	0.38286137817494637	0.235	0.081	6.981430174145638e-118	NQO1
3.336194430172543e-122	0.36821989976282044	0.278	0.104	7.239875532917436e-118	RAB9A
3.420596448136156e-122	0.33184875983230583	0.214	0.069	7.423036352100272e-118	PDE7A
9.02625564490208e-122	0.35722865755327393	0.481	0.23	1.9587877375002006e-117	ABCA6
1.0397351475808364e-121	0.3742813252951393	0.249	0.089	2.256329243765173e-117	MEIS2
1.7262097581633074e-121	0.3269953572741078	0.359	0.153	3.746047796190193e-117	PDE4DIP
2.1074014909850523e-121	0.31378585583273655	0.33	0.133	4.573271975586662e-117	MAF
2.1458339399555546e-121	0.43333832356064284	0.363	0.156	4.656674233097549e-117	EVI5
2.2672671319596347e-121	0.27547755081269804	0.146	0.037	4.9201964030656035e-117	PCNXL2
2.8132694873341837e-121	0.33110965715559293	0.201	0.063	6.105076114463912e-117	AFF3
3.019072650947709e-121	0.3423743777032098	0.193	0.06	6.551689559821623e-117	ALCAM
4.898333546945624e-121	0.354363619710991	0.222	0.074	1.0629873630226698e-116	FAM92A1
5.153401536169731e-121	0.39368802803175346	0.308	0.121	1.1183396673641933e-116	ZMPSTE24
7.152875146512428e-121	0.3699905212149883	0.283	0.107	1.552245435544662e-116	ZMYM4
1.2807720826170006e-120	0.2972483458874039	0.153	0.041	2.779403496487153e-116	TBC1D8B
1.5720695006459073e-120	0.2966314981853829	0.153	0.04	3.4115480233516835e-116	ASAP3
2.772085024442369e-120	0.4122408168845083	0.279	0.106	6.015701711542385e-116	TC2N
5.337520443444943e-120	0.4195105383117157	0.344	0.143	1.1582953114319872e-115	HACD3
2.9853933290903575e-119	0.3933685281718162	0.337	0.139	6.4786020634589845e-115	YIPF5
3.692558417862502e-119	0.35231628097114626	0.239	0.083	8.013221022603416e-115	TMEM237
7.071435129780297e-119	0.35781074270212687	0.251	0.09	1.5345721375136222e-114	FLNC
1.0461694755740588e-118	0.34431344790694185	0.225	0.077	2.270292378943265e-114	TMTC3
1.623446265997727e-118	0.31678838855952274	0.171	0.049	3.523040741841667e-114	CERS4
