p_val	avg_log2FC	pct.1	pct.2	p_val_adj	GeneName
1.4824948503448328e-128	0.3380814152341543	0.148	0.043	3.2171620747333217e-124	PRRT2
3.272998856132936e-128	0.73438629440821	0.634	0.438	7.102734817694085e-124	HSPA1A
3.9127264436731065e-128	0.38735844919840606	0.199	0.07	8.491007655415008e-124	NID2
4.709125031817877e-128	0.40274835845525075	0.209	0.078	1.0219272231547975e-123	PLXNC1
1.4843014799178768e-126	0.4460690620565886	0.281	0.126	3.2210826415697847e-122	SOBP
2.7321437299119684e-126	0.5411778232628603	0.261	0.112	5.929025108281963e-122	BMP5
1.691885007733681e-125	0.3627063831213012	0.184	0.063	3.671559655282861e-121	IL15RA
2.1181739790156358e-125	0.5214599499496557	0.363	0.183	4.5966493518618315e-121	ANK2
3.30649353282268e-125	0.45842294872097855	0.558	0.335	7.175421615578498e-121	TSPAN4
7.584991091114267e-125	0.46308960114584286	0.464	0.259	1.646018916682707e-120	ZNF638
1.9167168661636785e-124	0.49644590423295787	0.371	0.184	4.159467271261799e-120	IGFBP3
4.521095094566113e-124	0.44471387337528345	0.458	0.256	9.811228464717922e-120	NDN
6.9993885903366706e-124	0.42717109208732107	0.269	0.117	1.518937317988961e-119	COL16A1
1.4250617796246822e-123	0.4452994543948885	0.522	0.309	3.092526567963523e-119	CPNE3
2.3280241696758425e-123	0.47652573220215677	0.45	0.246	5.052045250613545e-119	COL5A2
8.327016335105574e-123	0.376764916894181	0.157	0.05	1.8070458148812606e-118	LMO3
1.986766117642086e-122	0.37688553562694915	0.236	0.095	4.311481151895091e-118	PIK3IP1
2.1588492635200244e-121	0.34027547424364396	0.156	0.049	4.684918786764805e-117	IL16
2.4389016498184633e-121	0.372631781845262	0.181	0.062	5.292660470271047e-117	FAM184A
3.1470645861711663e-121	0.46254530535920635	0.421	0.229	6.829444858450047e-117	KDSR
4.08469701710972e-121	0.37705089265944114	0.179	0.063	8.864200996829803e-117	STEAP2
6.269514402445942e-121	0.4605840757819266	0.375	0.195	1.3605473204747937e-116	GNG12
2.5084303749623072e-120	0.3855108290890918	0.228	0.091	5.443544756705702e-116	MEOX2
5.155982197291481e-120	0.3542239038518814	0.165	0.055	1.1188996966342242e-115	FAM20A
6.571293447398831e-120	0.47037816493809337	0.512	0.306	1.4260363910200204e-115	LMAN1
6.640262645295281e-120	0.45702180842201057	0.635	0.416	1.441003396655529e-115	LEPROT
1.1208386691420848e-119	0.3502044671907871	0.794	0.537	2.432331995905238e-115	S100A13
6.571060527909628e-119	0.4120205556618808	0.144	0.043	1.4259858451616683e-114	ITGA8
1.3852594528721017e-118	0.39329821492588457	0.218	0.087	3.006151538677748e-114	MEIS2
1.4533720658924579e-118	0.43357993696786795	0.281	0.129	3.1539627201932227e-114	ARHGAP12
1.4546345607594506e-117	0.4465379768245721	0.39	0.207	3.1567024603040836e-113	SGCB
8.679785006340647e-117	0.3894462437434313	0.287	0.13	1.8836001442259838e-112	ARRDC3
9.409319895492453e-117	0.4433461309229292	0.391	0.208	2.0419165105208173e-112	P4HA2
3.578276406586377e-116	0.39202236473332697	0.859	0.678	7.765217629933097e-112	NUCKS1
5.853671239078523e-116	0.5016857274813734	0.377	0.201	1.2703051955924303e-111	FAM46A
9.937660108934736e-116	0.5911688502744834	0.525	0.333	2.156571620239927e-111	HSPA1B
1.1949564344189465e-115	0.4747156870948961	0.472	0.275	2.5931749583325557e-111	MAFB
5.474558696604614e-115	0.3663670263244927	0.191	0.071	1.1880339827501673e-110	SPOCK1
3.291056306991244e-114	0.3708134721485132	0.234	0.097	7.141921291801699e-110	SPRED2
7.809082540948013e-114	0.4411553045242169	0.334	0.168	1.6946490022111284e-109	SSC5D
8.844833257982444e-114	0.45679640581547154	0.266	0.12	1.9194172653147701e-109	SLC16A1-AS1
2.3981771965195504e-113	0.45016786819245547	0.34	0.174	5.2042843341670765e-109	IL13RA1
3.029466128871602e-113	0.45821206293861316	0.4	0.22	6.574244446264263e-109	LINC00969
5.485757063242676e-113	0.36875811038715867	0.412	0.22	1.1904641402942931e-108	AEBP1
6.644300168094994e-113	0.38501861458201914	0.858	0.695	1.4418795794782945e-108	EID1
7.207839878814184e-113	0.35819120320524084	0.187	0.069	1.5641733321014662e-108	WASF3
9.266956256573932e-113	0.3834638814566758	0.204	0.08	2.011022177239109e-108	CACNA2D1
6.064108441968361e-112	0.41892345927616387	0.249	0.11	1.3159721729915539e-107	BNC2
7.51500053378522e-112	0.4209946618694933	0.488	0.289	1.6308302658367306e-107	AP3S1
2.2569231226519093e-111	0.34217277450305555	0.159	0.054	4.8977488684669084e-107	LCA5
5.3597851693210825e-111	0.2703870144370246	0.348	0.171	1.163126979594368e-106	STEAP4
8.292648610551463e-111	0.46099412609045376	0.453	0.263	1.799587674975773e-106	PHF3
2.6320852720129343e-110	0.4070174839487389	0.266	0.122	5.711888248795268e-106	KIAA1715
2.946958527175313e-110	0.3534441690920276	0.537	0.313	6.395194699823146e-106	CD34
9.201989029117986e-110	0.42370739751234265	0.431	0.239	1.9969236392088942e-105	PLTP
1.3162693861058393e-109	0.3405985670844517	0.171	0.062	2.856436194788282e-105	IL17RD
1.5777498456234738e-109	0.37620457412683717	0.284	0.132	3.4238749399875003e-105	PHLDA3
2.261413853147074e-109	0.4252101166532879	0.428	0.238	4.907494202714466e-105	YPEL3
2.4711427728651606e-109	0.39015889880877785	0.526	0.32	5.362626931394685e-105	RBPJ
4.528545418443918e-109	0.4481623214592231	0.429	0.247	9.827396412565148e-105	PCMTD1
6.553265710019237e-109	0.3994793567115454	0.276	0.129	1.4221241917312746e-104	RNF146
7.062239718826384e-109	0.40274167423064033	0.445	0.251	1.5325766413825135e-104	CARHSP1
7.856274736143532e-109	0.43573138862805993	0.466	0.27	1.704890180490508e-104	SMIM14
4.015486707897048e-108	0.38561621332123375	0.701	0.475	8.714007704807383e-104	EMP2
4.120635972012784e-108	0.3903729100792972	0.22	0.093	8.942192122864942e-104	ADAM33
5.431042329865159e-108	0.35030746060751566	0.195	0.076	1.1785904960040382e-103	PLEKHF1
9.458777562130237e-108	0.35506939131282544	0.272	0.125	2.052649318757883e-103	FZD4
1.0018859841613074e-107	0.27633659196835003	0.118	0.033	2.1741927742284532e-103	PLA2R1
1.0068062815408662e-107	0.42376710939063345	0.367	0.196	2.1848703115718337e-103	RUFY3
1.2836948336790985e-107	0.43975406801535266	0.288	0.139	2.7857461585670117e-103	MID1IP1
1.299543987725143e-107	0.43710518749861027	0.37	0.201	2.8201404077623327e-103	NOTCH2
8.656115323962073e-107	0.36713965794058173	0.197	0.078	1.8784635864530095e-102	TRIM2
2.8102728438452527e-106	0.43614426480704394	0.338	0.176	6.098573098428583e-102	GATAD1
7.700610813321287e-106	0.38867735303273887	0.253	0.114	1.6711095525988524e-101	TCF7L1
9.459350178840601e-106	0.25440080778356056	0.34	0.173	2.052773582310199e-101	LGMN
1.3525653814382786e-105	0.3765806518753349	0.231	0.101	2.935202134259208e-101	ARAP1
1.5505513517087384e-105	0.43324850597880715	0.313	0.157	3.3648514883431333e-101	MAP1A
2.6277266894345153e-105	0.4174812989410879	0.394	0.215	5.7024296887418414e-101	ECM2
5.831026671470128e-105	0.3920061693178485	0.792	0.608	1.2653910979757324e-100	TMEM59
7.82476789732155e-105	0.4274521293883915	0.327	0.168	1.6980528813977496e-100	CBLB
1.6004371624052824e-104	0.31664834460878977	0.154	0.053	3.4731086861357036e-100	FAM171B
3.439950011439296e-104	0.4177305760498712	0.269	0.128	7.465035519824417e-100	AGAP1
5.846226921247278e-104	0.4100319844114152	0.316	0.16	1.268689704179872e-99	BDH2
2.1523224738957413e-103	0.3760975504707375	0.222	0.096	4.670755000601148e-99	TULP3
3.918863652805888e-103	0.4098596732442439	0.349	0.184	8.504326012954057e-99	NR1D2
2.4543043624765406e-102	0.3440757642200183	0.203	0.084	5.3260858970103406e-98	ANKRD35
3.4356185875031304e-102	0.42516226025084114	0.31	0.158	7.455635896740544e-98	H6PD
8.60853641049164e-102	0.3113991700510169	0.142	0.047	1.8681384864407907e-97	APCDD1L
1.1030615617588293e-101	0.39147870980345506	0.242	0.11	2.3937538951728354e-97	DCBLD2
2.2542007958873505e-101	0.3835452053030406	0.54	0.328	4.89184114715514e-97	RARRES2
2.8716491586650794e-101	0.5506557044225358	0.169	0.063	6.231765839219089e-97	CRLF1
2.9247261529805876e-101	0.38077280998227253	0.277	0.133	6.346948224583173e-97	TMEM98
3.482831255443621e-101	0.28486977324268614	0.132	0.042	7.558092107438202e-97	CCDC8
3.922998370711204e-101	0.3069410971052542	0.146	0.05	8.513298764280384e-97	CYS1
1.2763100977302098e-100	0.30618305471434953	0.165	0.061	2.7697205430843284e-96	RGL1
1.5447352750946477e-100	0.33795895568680917	0.2	0.083	3.352230020482895e-96	LRRK2
5.127868744744145e-100	0.36399029508863173	0.26	0.122	1.112798796296927e-95	EVA1B
1.0605830062525475e-99	0.2874456376386818	0.123	0.038	2.301571181868653e-95	FREM1
6.358058378172272e-99	0.43167300690924204	0.49	0.304	1.3797622486471648e-94	GLG1
1.1710897536232973e-98	0.32679180438628697	0.157	0.058	2.5413818743379173e-94	THRB
1.757116343989465e-98	0.31064455529180357	0.172	0.065	3.8131181780915384e-94	RP11-736K20.5
2.7863914733969222e-98	0.34841300310489337	0.232	0.103	6.046748136418661e-94	KITLG
3.851010715021496e-98	0.3646413496749737	0.209	0.09	8.357078352668149e-94	GLI3
5.883462026229497e-98	0.3545436090886232	0.194	0.08	1.2767700943120632e-93	ZNF521
8.286293168260933e-98	0.42879373199081594	0.48	0.297	1.798208480444305e-93	SEC31A
9.092587526613877e-98	0.38714067206787894	0.226	0.101	1.9731824191504776e-93	MLH3
4.901537407695742e-97	0.3766854734873446	0.398	0.224	1.063682632844053e-92	FAM114A1
1.6894744760657808e-96	0.40875462553776853	0.395	0.223	3.666328560510351e-92	CREBRF
3.217946322732775e-96	0.40843447541821587	0.379	0.214	6.983265314962396e-92	GOLGA2
4.999766498551719e-96	0.4025213760503672	0.39	0.216	1.0849993278507085e-91	KIAA0040
5.270369367278168e-96	0.3312055494530828	0.734	0.513	1.1437228563930353e-91	SELM
7.61774102589793e-96	0.41113249224653003	0.377	0.211	1.6531259800301098e-91	SLC44A1
1.382835907125723e-95	0.3283904329272995	0.228	0.103	3.0008922020535315e-91	AGL
3.3425279231851116e-94	0.4018122704569016	0.385	0.217	7.253619846104011e-90	AKR1B1
3.904513253267521e-94	0.3325404335307934	0.191	0.079	8.473184210915848e-90	FBXO17
1.2191631893874203e-93	0.33638165013268145	0.179	0.072	2.6457060372896406e-89	C1RL
2.1577394455357206e-93	0.365721235247695	0.277	0.139	4.682510370757067e-89	GPX8
3.6900939391120913e-93	0.2728410170520952	0.117	0.036	8.007872857267149e-89	CMKLR1
4.825597197475912e-93	0.4279520191344206	0.323	0.17	1.0472028478242476e-88	NTRK2
6.24027410511674e-93	0.3608289052642848	0.389	0.219	1.354201883551384e-88	RORA
9.954143500166982e-93	0.37323638793654923	0.228	0.105	2.1601486809712366e-88	EXTL2
1.131096385848976e-92	0.3507987301777856	0.261	0.128	2.454592266930863e-88	SLC2A4RG
1.581842637347482e-92	0.36136340257915345	0.245	0.116	3.43275670730777e-88	ZC2HC1A
2.977457264374281e-92	0.3650736698127614	0.229	0.106	6.461380009418627e-88	EBF3
8.885228872376074e-92	0.40815519808408773	0.399	0.233	1.928183517594332e-87	ERLEC1
9.38659917577443e-92	0.31036277263351036	0.128	0.042	2.0369858871348087e-87	C16orf89
9.585464720518651e-92	0.36379857676489025	0.422	0.244	2.0801416989997524e-87	TNS2
1.2613709071401282e-91	0.27402179266186366	0.107	0.031	2.7373010055847924e-87	LINC01091
3.1900532280966117e-91	0.3691394454450665	0.414	0.241	6.922734510292457e-87	PBX1
4.8483694944698757e-91	0.293466384209759	0.13	0.044	1.0521446639949078e-86	PRDM8
5.155143706991299e-91	0.312750407897359	0.151	0.056	1.1187177358541818e-86	INHBA
5.347968589639488e-91	0.35601975279525166	0.262	0.128	1.1605626636376653e-86	TCEA3
6.649195831983174e-91	0.3706998536518963	0.323	0.172	1.4429419874986686e-86	GSTM3
1.3475460783763434e-90	0.28716951720949435	0.739	0.533	2.9243097446845027e-86	TSC22D3
1.8207295321213336e-90	0.41096863112359205	0.529	0.339	3.951165157656506e-86	LAMB2
2.623834075912379e-90	0.33863791400287124	0.158	0.06	5.693982328137453e-86	DOCK5
5.625362738067066e-90	0.2905401512266278	0.117	0.037	1.220759967787934e-85	CTTNBP2
7.58870103352523e-90	0.25625053403711817	0.983	0.967	1.6468240112853103e-85	MT-ND5
9.555245195022633e-89	0.31677651062607437	0.19	0.081	2.0735837597718615e-84	FADS2
9.861708969081484e-89	0.38111771538882744	0.278	0.142	2.1400894633803726e-84	GULP1
1.328884319697445e-88	0.3932784854265272	0.463	0.288	2.883811862175425e-84	ZNF106
1.371311442240227e-88	0.40775986794590136	0.441	0.268	2.9758829608055168e-84	PHIP
1.508537171345838e-88	0.2887277378616579	0.144	0.053	3.2736765155376034e-84	FZD7
2.0947955252532778e-88	0.38951547914845996	0.378	0.217	4.545915769352138e-84	TBL1XR1
4.038112845936954e-88	0.2747916953729462	0.132	0.046	8.763108686967783e-84	UST
8.450903172698289e-88	0.39849146799729795	0.5	0.315	1.8339304975072556e-83	RBMS3
2.1988032088798093e-87	0.3017775606634535	0.153	0.059	4.771622843590074e-83	KCNS3
2.3978207846833384e-87	0.35698176249068087	0.253	0.125	5.203510884841313e-83	EZH1
3.4794338129426608e-87	0.37247162909045917	0.298	0.158	7.550719317466868e-83	MTSS1
5.1083527836764755e-87	0.3472482926848217	0.288	0.148	1.108563637585632e-82	CTDSPL
6.4512028290001375e-87	0.3556969561411971	0.275	0.14	1.3999755259213197e-82	CLMP
1.5837728547096977e-86	0.338949054124809	0.217	0.098	3.4369454720055147e-82	ABCA5
3.715187320997197e-86	0.324243298461377	0.217	0.097	8.062328005296017e-82	SLIT3
5.545520441021566e-86	0.3790720843526607	0.297	0.158	1.20343339090609e-81	P4HA1
1.350222113799174e-85	0.34201852656076337	0.322	0.174	2.9301170091555877e-81	PRCP
1.9691116775817665e-85	0.4159770810174741	0.287	0.15	4.273169251520192e-81	PLEKHG2
5.1128267492484823e-85	0.31515220544720607	0.136	0.049	1.1095345328544132e-80	GDF10
8.943755567258301e-85	0.34713231585830406	0.271	0.139	1.940884395650724e-80	RYK
1.2368710614681832e-84	0.37598399150684747	0.328	0.18	2.6841338904921042e-80	TCAF1
1.6928182675832524e-84	0.3062956910537613	0.322	0.173	3.673584922482416e-80	IL33
2.552126144175541e-84	0.3542958452799714	0.757	0.571	5.5383689454753415e-80	WSB1
4.13575086170624e-84	0.3280437398127536	0.22	0.102	8.974992944988711e-80	PCMTD2
4.337678137341352e-84	0.299977165887256	0.154	0.06	9.413195325844468e-80	TBC1D4
4.745253555319022e-84	0.3667605444010995	0.539	0.353	1.029767474039781e-79	DPYSL2
5.272993572554255e-84	0.3601738827758556	0.482	0.303	1.1442923351799989e-79	H2AFJ
1.0409160042847245e-83	0.27029766471705413	0.117	0.039	2.2588918208982806e-79	ADCY1
6.240516442642519e-83	0.4642666520218671	0.331	0.187	1.354254473217853e-78	ALDH1A3
6.86203957872089e-83	0.3781904530129434	0.272	0.14	1.4891312089782203e-78	CPXM2
8.162191200989725e-83	0.34945581624368294	0.312	0.169	1.7712771125267801e-78	TSPAN3
2.381037817889496e-82	0.39009261421957275	0.408	0.248	5.1670901686019955e-78	SCARB2
2.7306458844201163e-82	0.30811878839979634	0.134	0.05	5.925774633780095e-78	RAMP2-AS1
1.4520631532437363e-81	0.3024478480788455	0.17	0.071	3.1511222488542322e-77	FAM102B
3.6680302576188394e-81	0.3271594603500439	0.201	0.093	7.959992462058643e-77	SGCD
3.943996249979843e-81	0.36142214614296697	0.477	0.301	8.558866262081257e-77	PRDX4
7.659646765959077e-81	0.35396079094914107	0.205	0.096	1.6622199446807794e-76	THBS2
1.4816140753014267e-80	0.28411611559525424	0.151	0.059	3.215250704811626e-76	"NAV3"
1.6475819276282794e-80	0.35782772757952497	0.3	0.162	3.575417541146129e-76	PROS1
1.8460270891859015e-80	0.30342894203137427	0.178	0.076	4.0060633862423247e-76	FAXDC2
2.765521290403073e-80	0.35757345362292314	0.273	0.142	6.001457752303708e-76	TNRC6C
3.543812319690362e-80	0.3194468589437615	0.223	0.106	7.690427114960055e-76	RHOJ
3.975841720066057e-80	0.37588811445515047	0.514	0.338	8.627974116715351e-76	TRAM1
1.0811331069637523e-79	0.37181526680371235	0.296	0.161	2.3461669554220386e-75	TMEM106B
2.4589543720453673e-79	0.31322109287136496	0.203	0.094	5.336176882775652e-75	SMARCD2
2.63587813665286e-79	0.341540953503087	0.273	0.143	5.720119144350371e-75	ZNF280D
3.0581013580523104e-79	0.35426130213084817	0.282	0.15	6.636385757109319e-75	ZNF704
3.504015947025818e-79	0.2841368092874148	0.261	0.132	7.604065006640728e-75	ATP1B1
4.9092810556784687e-79	0.3800451058863734	0.484	0.316	1.0653630818927844e-74	CCPG1
5.40624834732014e-79	0.2896626474852861	0.157	0.065	1.1732099538519436e-74	ARHGAP20
5.450674373101265e-79	0.32518972700396254	0.269	0.137	1.1828508457067056e-74	VWA1
1.3209444440206052e-78	0.3353967595366396	0.285	0.152	2.8665815379691154e-74	IER5L
1.6895097826961214e-78	0.3520831501474222	0.334	0.188	3.666405179428853e-74	NUMA1
1.8425321692965648e-78	0.2946470156714847	0.181	0.079	3.998479060590476e-74	RBM43
2.1112390273040776e-78	0.33768934190534994	0.283	0.151	4.581599813152579e-74	SSBP2
2.221457136332187e-78	0.30004099096753534	0.187	0.084	4.8207841315544795e-74	PARD3
2.38599921400129e-78	0.3020665507978794	0.17	0.073	5.1778568943042e-74	TBC1D16
2.4457887655707307e-78	0.34283479178788895	0.206	0.098	5.307606200165043e-74	SREBF1
2.5003371475933832e-78	0.3119174459226235	0.196	0.089	5.425981643992401e-74	MAML2
2.763691233649809e-78	0.29832837642979637	0.164	0.068	5.997486346143451e-74	CDR1-AS
6.072555919697428e-78	0.34845335817203305	0.414	0.251	1.3178053601335388e-73	RP11-14N7.2
7.2171907977486585e-78	0.3419830069488178	0.327	0.184	1.5662025750194365e-73	CREB3L2
7.605503928258257e-78	0.5518666300944788	0.622	0.475	1.6504704074713243e-73	INTS6
1.0694783311954884e-77	0.37963372471151324	0.371	0.22	2.3208749265273293e-73	ECE1
1.0721395198789887e-77	0.33962892892175356	0.2	0.093	2.3266499720893934e-73	SETBP1
1.1185016085660636e-77	0.32863314635767904	0.526	0.343	2.4272603407492146e-73	C1orf21
2.4866706425319506e-77	0.3307997628034431	0.234	0.118	5.396323961358586e-73	FAM210B
3.3100807400878294e-77	0.33891353642511324	0.333	0.189	7.183206214064599e-73	FBXL3
5.043184190237633e-77	0.34539479359960756	0.29	0.159	1.0944214011234687e-72	ZCCHC24
5.934997945974951e-77	0.3405099535810734	0.547	0.364	1.287953904256024e-72	FOXO3
1.9804304013473425e-76	0.34764562489260376	0.271	0.144	4.297732013963868e-72	ZC3H6
2.988668768856907e-76	0.3431378383199727	0.273	0.146	6.485710095296374e-72	GALNT11
4.5463176888859884e-76	0.3730769349327452	0.373	0.225	9.865964016651484e-72	KIDINS220
6.058339645570062e-76	0.35785125487153946	0.387	0.232	1.314720286485159e-71	SPG20
6.153383129333244e-76	0.3828457667889442	0.405	0.252	1.3353456728966072e-71	UBL3
6.60859742225993e-76	0.3111729184606897	0.242	0.123	1.4341317266046274e-71	RDH14
3.0206862084413513e-75	0.3169884816104509	0.561	0.379	6.555191140938577e-71	FXYD1
4.0711559119489243e-75	0.32654432136568173	0.233	0.117	8.83481544452036e-71	RAB11FIP2
5.127666615048555e-75	0.29222694894182233	0.168	0.073	1.1127549321316868e-70	MAGI3
5.639934119851677e-75	0.33121329901152397	0.738	0.557	1.2239221033490125e-70	CAST
8.384649445714515e-75	0.3397883206141361	0.33	0.189	1.8195527762145067e-70	TANK
1.8908888011862227e-74	0.26371050191160494	0.311	0.169	4.1034177874542217e-70	ENPP1
1.9733153913618055e-74	0.27472487328335815	0.139	0.055	4.282291730794254e-70	GAB1
2.3056898831593437e-74	0.30745191148157847	0.199	0.093	5.003577615444092e-70	CYTH3
2.633480049233563e-74	0.3237520073291442	0.78	0.603	5.714915054841755e-70	SRRM2
3.0911483288685903e-74	0.33134426125436334	0.351	0.205	6.708100988477727e-70	SLC25A36
3.731026550892876e-74	0.34583055593810164	0.377	0.225	8.09670071809263e-70	EFEMP2
5.566131815279918e-74	0.31559220705832847	0.301	0.167	1.207906265233895e-69	COPZ2
2.1467094394330274e-73	0.2868297532078606	0.164	0.071	4.658574154513612e-69	"NAALADL2"
4.0534175947590424e-73	0.3361036896469882	0.304	0.171	8.796321522386597e-69	SAV1
4.108673023022001e-73	0.31140500586512526	0.206	0.099	8.916231327260045e-69	STARD9
9.654755158358966e-73	0.34592328106252634	0.379	0.229	2.095178416915479e-68	TRIP11
1.833443004000018e-72	0.7481260335879198	0.166	0.073	3.978754662980439e-68	PLA2G2A
1.8807985746969623e-72	0.2832594157731589	0.214	0.104	4.081520986949878e-68	OSR2
1.8921067902031005e-72	0.36181762826817554	0.456	0.297	4.106060945419748e-68	EEA1
1.9226260153044897e-71	0.3500127912687624	0.299	0.169	4.172290715812273e-67	PKD2
3.290210377140393e-71	0.29178412077811716	0.201	0.097	7.140085539432367e-67	UBTD2
3.561982979257377e-71	0.27667280046751264	0.157	0.068	7.729859263286433e-67	PTPN13
4.112060753870519e-71	0.2899422591734142	0.249	0.128	8.923583041974414e-67	HSPB6
6.091380475779699e-71	0.31661509221812234	0.356	0.211	1.3218904770489526e-66	MBP
1.1561901838970098e-70	0.30539570987983433	0.261	0.139	2.509048318074901e-66	INSR
1.4988191018845e-70	0.33973435608000546	0.389	0.238	3.2525873329995534e-66	CYP20A1
1.771556808809756e-70	0.31532644436242596	0.358	0.212	3.8444554307980514e-66	CAMK2N1
3.042630518200505e-70	0.31952327956169113	0.221	0.111	6.602812487546916e-66	KCTD9
4.222232155238137e-70	0.2776187937971005	0.152	0.064	9.162666000082281e-66	FAM13C
4.911929708878149e-70	0.3325471307716431	0.391	0.242	1.0659378661236472e-65	SNX9
6.349769199383331e-70	0.2605881407499179	0.156	0.066	1.3779634139581767e-65	DCHS1
8.113013942497599e-70	0.331555507962903	0.403	0.251	1.7606051556614038e-65	MED13L
9.77968447777979e-70	0.30150892507165233	0.239	0.124	2.1222893285229922e-65	SLC43A3
1.2170667644033766e-69	0.3190080012257108	0.705	0.504	2.6411565854317677e-65	DST
1.976361555463918e-69	0.29913399985189454	0.206	0.102	4.288902211512248e-65	TBC1D2B
2.217979877041499e-69	0.2973926496838449	0.205	0.101	4.813238131167757e-65	KDM5B
2.419698024284856e-69	0.319988774060845	0.359	0.215	5.250986682500565e-65	RP11-553L6.5
1.3610561006159947e-68	0.3285685946111413	0.463	0.302	2.95362784394677e-64	LRPAP1
1.3878236144429847e-68	0.32181545370844733	0.399	0.248	3.011716025702721e-64	ANXA4
4.776289858581354e-68	0.46157714147524276	0.858	0.774	1.0365026622107396e-63	EGR1
4.868860732861382e-68	0.27235926366375773	0.305	0.169	1.0565914676382486e-63	CYP4B1
5.634867433421294e-68	0.26712286497286103	0.193	0.093	1.222822581726755e-63	MAGEF1
6.151854597059951e-68	0.2875699530513706	0.168	0.075	1.3350139661079801e-63	FMOD
1.9502528390970327e-67	0.30146865373727494	0.23	0.12	4.232243686124471e-63	C1QTNF2
2.386460501945273e-67	0.2531159093687676	0.253	0.134	5.178857935271436e-63	AKR1C1
2.723491427361135e-67	0.3084276700423506	0.335	0.198	5.910248746516398e-63	EPN2
3.1173630921901616e-67	0.3513777030856331	0.459	0.302	6.76498964636187e-63	MYCBP2
7.198982482419907e-67	0.3304784046464253	0.329	0.196	1.562251188509944e-62	VPS4B
7.471443828441499e-67	0.3245392053395463	0.277	0.155	1.6213780252100898e-62	SMARCA1
1.0578855821658061e-66	0.31782060230750553	0.338	0.201	2.295717501858016e-62	JDP2
1.274329410617771e-66	0.3137748712314393	0.378	0.232	2.765422253981625e-62	HEXB
1.313732954671422e-66	0.31930585179699267	0.549	0.374	2.850931884932453e-62	DDAH2
1.434832200006671e-66	0.277189021606035	0.179	0.085	3.1137293572344765e-62	ACVR1
2.405478298653591e-66	0.32555986817562843	0.406	0.255	5.220128455908158e-62	ANXA6
2.6754008640640297e-66	0.31339016011334586	0.218	0.112	5.8058874151053505e-62	AHSA2
3.650750064644865e-66	0.3188577172783197	0.325	0.193	7.922492715285822e-62	MBTPS1
6.254155437803736e-66	0.34780395922698015	0.352	0.217	1.3572142715577888e-61	NCOR2
9.020081400750951e-66	0.34658769211959206	0.236	0.127	1.9574478647769638e-61	GPSM2
9.780604573097295e-66	0.3221475751077847	0.306	0.177	2.122488998407844e-61	CENPC
1.052568022738198e-65	0.3242931478715827	0.58	0.41	2.2841778661441633e-61	LAMP1
1.0708384809746176e-65	0.308504565860354	0.301	0.173	2.3238265875630177e-61	FNDC3A
1.5282364078735535e-65	0.27497075056325243	0.171	0.08	3.3164258287263984e-61	TRMT11
1.8919268082204958e-65	0.33064441063760475	0.504	0.344	4.1056703665192976e-61	CD164
2.8184399922018213e-65	0.33673733159822006	0.514	0.354	6.1162966270771724e-61	H1FX
2.8393291054645105e-65	0.333937688583118	0.548	0.384	6.161628091768534e-61	HP1BP3
3.0661609606334126e-65	0.2701742595444072	0.422	0.264	6.653875900670568e-61	SASH1
4.064310101728573e-65	0.3111582317156553	0.25	0.136	8.819959351761175e-61	STX16
5.333312339495939e-65	0.29357630072058877	0.172	0.08	1.1573821107940136e-60	DBP
5.706527856641622e-65	0.33311867294123143	0.426	0.277	1.2383736101697984e-60	RNF13
6.795478533196397e-65	0.33510928950853636	0.507	0.343	1.47468679648895e-60	NDFIP1
8.744074690276679e-65	0.3200955410915163	0.429	0.277	1.897551648536942e-60	BOD1L1
1.1536573668222424e-64	0.2986027208234159	0.283	0.158	2.5035518517409483e-60	ARHGAP18
1.4545139355385158e-64	0.3194642297184813	0.311	0.182	3.1564406915121334e-60	TRIM22
1.976161219663041e-64	0.2775537424542118	0.42	0.267	4.2884674627907653e-60	FYN
2.1218403795709136e-64	0.2936366854964485	0.196	0.097	4.6046058077068396e-60	RALGPS2
2.3176839625244356e-64	0.2915163734943421	0.18	0.085	5.029605967074278e-60	FGF18
3.1865291380783486e-64	0.32972803767092906	0.509	0.353	6.915086882543825e-60	PDIA6
3.329352934708136e-64	0.31780576807322125	0.363	0.223	7.225028803610127e-60	MESDC2
3.4105945580747456e-64	0.26432974524931885	0.152	0.068	7.401331250478006e-60	CDC14B
4.696357956789613e-64	0.3040760197338602	0.29	0.166	1.019156640202914e-59	RAD50
5.815406642630279e-64	0.3174499607015523	0.29	0.168	1.2620013955171968e-59	GOPC
6.669956561226789e-64	0.3071120991065933	0.259	0.143	1.4474472733518254e-59	ATXN7L3B
6.721525506291707e-64	0.31591090007036504	0.345	0.209	1.4586382501203632e-59	ARL1
6.880962585857795e-64	0.2819674716140037	0.274	0.155	1.4932376907570002e-59	CYP1B1
7.527280789296504e-64	0.31377597250195743	0.373	0.232	1.6334952040852345e-59	PTPRA
8.928406595797182e-64	0.2680872659158545	0.179	0.085	1.9375535153539465e-59	FAM217B
1.0666464039556221e-63	0.28051073678956717	0.417	0.262	2.3147293612240954e-59	AXL
1.92962791180597e-63	0.2909391835918148	0.283	0.162	4.187485531410135e-59	GLT8D1
3.836577636350829e-63	0.3432882775703474	0.272	0.155	8.325757128644933e-59	TTC14
3.899941628338921e-63	0.32787462302096926	0.505	0.347	8.463263327658291e-59	MPHOSPH8
